fecha_id,fecha,año,trimestre,mes,nombre_mes,dia,nombre_dia_semana,numero_dia_semana,es_fin_semana,es_feriado,evento_comercial,semana_año
687,2025-11-17,2025,4,11,Noviembre,17,Lunes,1,False,False,Normal,47
688,2025-11-18,2025,4,11,Noviembre,18,Martes,2,False,False,Normal,47
689,2025-11-19,2025,4,11,Noviembre,19,Miércoles,3,False,False,Normal,47
690,2025-11-20,2025,4,11,Noviembre,20,Jueves,4,False,False,Normal,47
691,2025-11-21,2025,4,11,Noviembre,21,Viernes,5,False,False,Normal,47
692,2025-11-22,2025,4,11,Noviembre,22,Sábado,6,True,False,Normal,47
693,2025-11-23,2025,4,11,Noviembre,23,Domingo,7,True,False,Normal,47
694,2025-11-24,2025,4,11,Noviembre,24,Lunes,1,False,False,Normal,48
695,2025-11-25,2025,4,11,Noviembre,25,Martes,2,False,False,Normal,48
696,2025-11-26,2025,4,11,Noviembre,26,Miércoles,3,False,False,Normal,48
697,2025-11-27,2025,4,11,Noviembre,27,Jueves,4,False,False,Normal,48
698,2025-11-28,2025,4,11,Noviembre,28,Viernes,5,False,False,Black Friday,48
699,2025-11-29,2025,4,11,Noviembre,29,Sábado,6,True,False,Black Friday,48
700,2025-11-30,2025,4,11,Noviembre,30,Domingo,7,True,False,Black Friday,48
701,2025-12-01,2025,4,12,Diciembre,1,Lunes,1,False,False,Normal,49
702,2025-12-02,2025,4,12,Diciembre,2,Martes,2,False,False,Normal,49
703,2025-12-03,2025,4,12,Diciembre,3,Miércoles,3,False,False,Normal,49
704,2025-12-04,2025,4,12,Diciembre,4,Jueves,4,False,False,Normal,49
705,2025-12-05,2025,4,12,Diciembre,5,Viernes,5,False,False,Normal,49
706,2025-12-06,2025,4,12,Diciembre,6,Sábado,6,True,False,Normal,49
707,2025-12-07,2025,4,12,Diciembre,7,Domingo,7,True,False,Normal,49
708,2025-12-08,2025,4,12,Diciembre,8,Lunes,1,False,True,Normal,50
709,2025-12-09,2025,4,12,Diciembre,9,Martes,2,False,False,Normal,50
710,2025-12-10,2025,4,12,Diciembre,10,Miércoles,3,False,False,Navidad,50
711,2025-12-11,2025,4,12,Diciembre,11,Jueves,4,False,False,Navidad,50
712,2025-12-12,2025,4,12,Diciembre,12,Viernes,5,False,False,Navidad,50
713,2025-12-13,2025,4,12,Diciembre,13,Sábado,6,True,False,Navidad,50
714,2025-12-14,2025,4,12,Diciembre,14,Domingo,7,True,False,Navidad,50
715,2025-12-15,2025,4,12,Diciembre,15,Lunes,1,False,False,Navidad,51
716,2025-12-16,2025,4,12,Diciembre,16,Martes,2,False,False,Navidad,51
717,2025-12-17,2025,4,12,Diciembre,17,Miércoles,3,False,False,Navidad,51
718,2025-12-18,2025,4,12,Diciembre,18,Jueves,4,False,False,Navidad,51
719,2025-12-19,2025,4,12,Diciembre,19,Viernes,5,False,False,Navidad,51
720,2025-12-20,2025,4,12,Diciembre,20,Sábado,6,True,False,Navidad,51
721,2025-12-21,2025,4,12,Diciembre,21,Domingo,7,True,False,Navidad,51
722,2025-12-22,2025,4,12,Diciembre,22,Lunes,1,False,False,Navidad,52
723,2025-12-23,2025,4,12,Diciembre,23,Martes,2,False,False,Navidad,52
724,2025-12-24,2025,4,12,Diciembre,24,Miércoles,3,False,False,Navidad,52
725,2025-12-25,2025,4,12,Diciembre,25,Jueves,4,False,True,Navidad,52
726,2025-12-26,2025,4,12,Diciembre,26,Viernes,5,False,False,Navidad,52
727,2025-12-27,2025,4,12,Diciembre,27,Sábado,6,True,False,Navidad,52
728,2025-12-28,2025,4,12,Diciembre,28,Domingo,7,True,False,Navidad,52
729,2025-12-29,2025,4,12,Diciembre,29,Lunes,1,False,False,Navidad,1
730,2025-12-30,2025,4,12,Diciembre,30,Martes,2,False,False,Navidad,1
731,2025-12-31,2025,4,12,Diciembre,31,Miércoles,3,False,False,Navidad,1
